,longevity,number_of_sprays,temp_avg,hum_avg,dew_point_avg,uv_index_avg,temp_feels_like_avg,atm_pressure_avg,clouds_avg,visibility_avg,wind_speed_avg,rain_avg,snow_avg,sweat,height,weight,brand_id,age,apply_time_year,apply_time_month,apply_time_day,apply_time_hour,apply_time_minute,weather_main_Clear,weather_main_Rain,gender_Female,gender_Male,profession_Doctor,profession_Footballer,skin_type_Normal,skin_type_Very Oily,season_Summer,season_Winter,fp_country_Pakistan,fragrance_Bright Crystal,fragrance_Parfums Prestige Paris 1965,fragrance_gender_Female,fragrance_gender_Male,fragrance_type_Eau de Toilette,brand_Brut,brand_Versace,brand_tier_High-End,brand_tier_Low-End,bo_location_country_France,bo_location_country_Italy,apply_time_weekday_name_Thursday,fp_id_12,fp_id_13
821,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
822,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
823,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
824,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
825,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
826,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
827,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
828,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
829,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
830,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
831,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
832,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
833,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
834,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
835,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
836,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
837,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
838,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
839,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
840,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
841,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
842,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
843,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
844,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
845,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
846,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
847,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
848,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
849,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
850,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
851,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
852,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
853,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
854,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
855,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
856,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
857,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
858,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
859,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
860,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
861,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
862,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
863,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
864,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
865,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
866,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
867,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
868,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
869,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
870,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
871,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
872,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
873,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
874,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
875,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
876,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
877,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
878,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
879,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
880,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
881,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
882,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
883,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
884,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
885,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
886,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
887,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
888,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
889,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
890,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
891,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
892,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
893,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
894,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
895,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
896,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
897,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
898,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
899,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
900,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
901,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
902,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
903,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
904,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
905,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
906,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
907,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
908,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
909,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
910,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
911,270,16,74.99,22.5,32.45,6.4,69.75,1014.62,42.25,60000,3.44,0.0,0,55,62,55,6,3.847613002998771,2021,3,4,7,30,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
912,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
913,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
914,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
915,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
916,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
917,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
918,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
919,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
920,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
921,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
922,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
923,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
924,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
925,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
926,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
927,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
928,14,7,78.42,21.75,35.66,6.39,72.09,1014.25,61.62,60000,5.95,0.53,0,10,68,67,7,23.31920780108228,2021,3,4,17,21,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
